InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
George Mason University,University of North Carolina at Chapel Hill,Field,Art History and Criticism,4,2,2
Texas Tech University,University of North Texas,Field,Art History and Criticism,3,1,2
University of Oklahoma,University of Oklahoma,Field,Art History and Criticism,4,1,3
Cornell University,University of Pennsylvania,Field,Art History and Criticism,2,1,1
Fordham University,University of Pennsylvania,Field,Art History and Criticism,3,1,2
George Mason University,University of Pennsylvania,Field,Art History and Criticism,3,1,2
University of Michigan,University of Pennsylvania,Field,Art History and Criticism,2,1,1
University of Oregon,University of Pennsylvania,Field,Art History and Criticism,2,1,1
"University of Alabama, The",University of Rochester,Field,Art History and Criticism,2,1,1
"University of Texas at Dallas, The",University of Southern California,Field,Art History and Criticism,3,2,1
Texas A&M Corpus Christi,"University of Tennessee, The",Field,Art History and Criticism,2,1,1
Florida State University,"University of Texas at Austin, The",Field,Art History and Criticism,2,1,1
Rice University,"University of Texas at Austin, The",Field,Art History and Criticism,2,1,1
University of North Carolina at Chapel Hill,"University of Texas at Austin, The",Field,Art History and Criticism,2,1,1
University of North Texas,"University of Texas at Austin, The",Field,Art History and Criticism,4,3,1
"University of Texas at Dallas, The","University of Texas at Dallas, The",Field,Art History and Criticism,4,2,2
"University of Utah, The","University of Utah, The",Field,Art History and Criticism,2,1,1
University of Florida,University of Washington,Field,Art History and Criticism,2,1,1
University of Washington,University of Washington,Field,Art History and Criticism,3,1,1
Arizona State University,University of Wisconsin - Madison,Field,Art History and Criticism,4,1,2
East Carolina University,University of Wisconsin - Madison,Field,Art History and Criticism,3,2,1
George Mason University,University of Wisconsin - Madison,Field,Art History and Criticism,2,1,1
Michigan State University,University of Wisconsin - Madison,Field,Art History and Criticism,2,1,1
Oklahoma State University,University of Wisconsin - Madison,Field,Art History and Criticism,2,1,1
"University at Albany, State University of New York",University of Wisconsin - Madison,Field,Art History and Criticism,2,1,1
University of Georgia,University of Wisconsin - Madison,Field,Art History and Criticism,2,1,1
"University of Iowa, The",University of Wisconsin - Madison,Field,Art History and Criticism,2,1,1
University of Notre Dame,University of Wisconsin - Madison,Field,Art History and Criticism,2,1,1
"University of Texas at Austin, The",University of Wisconsin - Madison,Field,Art History and Criticism,3,1,1
"University of Texas at Dallas, The",University of Wisconsin - Madison,Field,Art History and Criticism,3,2,1
Wayne State University,University of Wisconsin - Madison,Field,Art History and Criticism,3,2,1
East Carolina University,University of Wisconsin - Milwaukee,Field,Art History and Criticism,2,1,1
Virginia Polytechnic Institute and State University,Virginia Commonwealth University,Field,Art History and Criticism,4,1,3
Brandeis University,Yale University,Field,Art History and Criticism,2,1,1
Brown University,Yale University,Field,Art History and Criticism,4,2,1
Case Western Reserve University,Yale University,Field,Art History and Criticism,2,1,1
Duke University,Yale University,Field,Art History and Criticism,3,1,2
Emory University,Yale University,Field,Art History and Criticism,4,1,2
George Mason University,Yale University,Field,Art History and Criticism,4,3,1
Harvard University,Yale University,Field,Art History and Criticism,3,1,2
Northeastern University,Yale University,Field,Art History and Criticism,2,1,1
Princeton University,Yale University,Field,Art History and Criticism,4,3,1
Stanford University,Yale University,Field,Art History and Criticism,4,1,3
"University of California, Davis",Yale University,Field,Art History and Criticism,3,1,2
"University of California, Santa Barbara",Yale University,Field,Art History and Criticism,3,1,1
University of Hawaii,Yale University,Field,Art History and Criticism,2,1,1
University of Michigan,Yale University,Field,Art History and Criticism,3,2,1
University of Pennsylvania,Yale University,Field,Art History and Criticism,2,1,1
"University of Texas at Austin, The",Yale University,Field,Art History and Criticism,9,5,4
"University of Texas at San Antonio, The",Yale University,Field,Art History and Criticism,2,1,1
University of Washington,Yale University,Field,Art History and Criticism,4,2,2
Washington University in St. Louis,Yale University,Field,Art History and Criticism,2,1,1
