InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of Louisville,University of Missouri,Field,Computer Science,2,1,1
University of Missouri,University of Missouri,Field,Computer Science,7,2,5
University of Arkansas,University of North Carolina at Chapel Hill,Field,Computer Science,2,1,1
"University of Maryland, Baltimore County",University of North Carolina at Chapel Hill,Field,Computer Science,2,1,1
"University of Minnesota, Twin Cities",University of North Carolina at Chapel Hill,Field,Computer Science,3,1,2
University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,Field,Computer Science,6,1,4
Columbia University,University of Pennsylvania,Field,Computer Science,4,1,3
Cornell University,University of Pennsylvania,Field,Computer Science,3,1,2
George Mason University,University of Pennsylvania,Field,Computer Science,3,1,2
Rutgers University-Camden,University of Pennsylvania,Field,Computer Science,2,1,1
University of Illinois at Urbana-Champaign,University of Pennsylvania,Field,Computer Science,2,1,1
University of Southern California,University of Pennsylvania,Field,Computer Science,5,1,2
University of Wisconsin - Milwaukee,University of Pennsylvania,Field,Computer Science,2,1,1
Michigan Technological University,University of Pittsburgh,Field,Computer Science,2,1,1
"University at Albany, State University of New York",University of Pittsburgh,Field,Computer Science,2,1,1
Vanderbilt University,University of Rochester,Field,Computer Science,2,1,1
"University of South Dakota, The","University of South Dakota, The",Field,Computer Science,2,1,1
University of Central Florida,University of Southern California,Field,Computer Science,3,1,1
University of Michigan,University of Southern California,Field,Computer Science,5,1,2
"University of Nevada, Reno",University of Southern California,Field,Computer Science,3,1,2
"University of Tennessee, The","University of Tennessee, The",Field,Computer Science,8,1,3
University of Central Florida,University of Texas Arlington,Field,Computer Science,2,1,1
Texas State University,"University of Texas at Austin, The",Field,Computer Science,7,1,3
"University of California, Irvine","University of Texas at Austin, The",Field,Computer Science,3,1,2
University of Massachusetts Amherst,"University of Texas at Austin, The",Field,Computer Science,6,1,5
University of North Carolina at Chapel Hill,"University of Texas at Austin, The",Field,Computer Science,5,1,4
University of Washington,"University of Texas at Austin, The",Field,Computer Science,3,2,1
"University of Tulsa, The","University of Tulsa, The",Field,Computer Science,4,1,3
"University of Utah, The","University of Utah, The",Field,Computer Science,6,1,5
Florida Atlantic University,University of Virginia,Field,Computer Science,2,1,1
George Mason University,University of Virginia,Field,Computer Science,2,1,1
Iowa State University,University of Washington,Field,Computer Science,2,1,1
Northwestern University,University of Washington,Field,Computer Science,3,1,2
University of Colorado Boulder,University of Washington,Field,Computer Science,3,1,2
University of Washington,University of Washington,Field,Computer Science,8,1,5
Washington State University,University of Washington,Field,Computer Science,3,1,1
Carnegie Mellon University,University of Wisconsin - Madison,Field,Computer Science,2,1,1
Drexel University,University of Wisconsin - Madison,Field,Computer Science,2,1,1
Rutgers - New Brunswick,University of Wisconsin - Madison,Field,Computer Science,3,1,2
South Dakota School of Mines & Technology,University of Wisconsin - Madison,Field,Computer Science,3,1,2
"University of California, Davis",University of Wisconsin - Madison,Field,Computer Science,3,1,2
University of Florida,University of Wisconsin - Madison,Field,Computer Science,2,1,1
University of Illinois at Urbana-Champaign,University of Wisconsin - Madison,Field,Computer Science,6,2,3
University of Kentucky,University of Wisconsin - Madison,Field,Computer Science,2,1,1
University of Michigan,University of Wisconsin - Madison,Field,Computer Science,4,2,2
South Dakota School of Mines & Technology,Utah State University,Field,Computer Science,3,2,1
Clemson University,Vanderbilt University,Field,Computer Science,2,1,1
"College of William & Mary, The",Vanderbilt University,Field,Computer Science,2,1,1
Vanderbilt University,Vanderbilt University,Field,Computer Science,21,3,16
Auburn University,Virginia Polytechnic Institute and State University,Field,Computer Science,2,1,1
"University of Texas at El Paso, The",Virginia Polytechnic Institute and State University,Field,Computer Science,2,1,1
Oregon State University,Washington University in St. Louis,Field,Computer Science,2,1,1
West Virginia University,West Virginia University,Field,Computer Science,6,1,2
Western Michigan University,Western Michigan University,Field,Computer Science,2,1,1
Wichita State University,Wichita State University,Field,Computer Science,3,1,1
Miami University,Wright State University,Field,Computer Science,2,1,1
University of Colorado Boulder,Yale University,Field,Computer Science,3,1,2
