InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
"University of Texas at Austin, The",University of Michigan,Field,Mechanical Engineering,4,1,2
Western Michigan University,University of Michigan,Field,Mechanical Engineering,5,3,2
Michigan State University,"University of Minnesota, Twin Cities",Field,Mechanical Engineering,2,1,1
Missouri University of Science and Technology,"University of Minnesota, Twin Cities",Field,Mechanical Engineering,4,1,1
South Dakota School of Mines & Technology,"University of Minnesota, Twin Cities",Field,Mechanical Engineering,2,1,1
"University of California, Riverside","University of Minnesota, Twin Cities",Field,Mechanical Engineering,2,1,1
"University of Mississippi, The","University of Mississippi, The",Field,Mechanical Engineering,4,1,2
University of Nebraska - Lincoln,University of Nebraska - Lincoln,Field,Mechanical Engineering,3,1,2
"Pennsylvania State University, The",University of Notre Dame,Field,Mechanical Engineering,2,1,1
University of Notre Dame,University of Notre Dame,Field,Mechanical Engineering,5,1,3
Cornell University,University of Pennsylvania,Field,Mechanical Engineering,3,2,1
University of Pittsburgh,University of Pittsburgh,Field,Mechanical Engineering,4,1,2
University of South Florida,University of South Florida,Field,Mechanical Engineering,2,1,1
University of Southern California,University of Southern California,Field,Mechanical Engineering,2,1,1
"University of Tennessee, The","University of Tennessee, The",Field,Mechanical Engineering,12,1,10
Oregon State University,"University of Texas at Austin, The",Field,Mechanical Engineering,3,1,1
Texas A&M University,"University of Texas at Austin, The",Field,Mechanical Engineering,4,2,1
"University of Texas at Austin, The","University of Texas at Austin, The",Field,Mechanical Engineering,8,1,6
"University of Maine, The","University of Utah, The",Field,Mechanical Engineering,2,1,1
"University of Utah, The","University of Utah, The",Field,Mechanical Engineering,8,1,6
Duke University,University of Virginia,Field,Mechanical Engineering,3,1,2
University of South Carolina,University of Virginia,Field,Mechanical Engineering,2,1,1
University of Virginia,University of Virginia,Field,Mechanical Engineering,10,1,9
Virginia Polytechnic Institute and State University,University of Virginia,Field,Mechanical Engineering,2,1,1
Georgia Institute of Technology,University of Wisconsin - Madison,Field,Mechanical Engineering,4,1,3
Oregon State University,University of Wisconsin - Madison,Field,Mechanical Engineering,3,1,1
South Dakota School of Mines & Technology,University of Wisconsin - Madison,Field,Mechanical Engineering,3,1,2
Texas A&M University,University of Wisconsin - Madison,Field,Mechanical Engineering,4,1,3
University of Illinois at Urbana-Champaign,University of Wisconsin - Madison,Field,Mechanical Engineering,2,1,1
University of Massachusetts Amherst,University of Wisconsin - Madison,Field,Mechanical Engineering,4,1,2
University of Wisconsin - Madison,University of Wisconsin - Madison,Field,Mechanical Engineering,8,2,5
South Dakota School of Mines & Technology,Utah State University,Field,Mechanical Engineering,3,2,1
Iowa State University,Virginia Polytechnic Institute and State University,Field,Mechanical Engineering,3,1,2
Michigan Technological University,Virginia Polytechnic Institute and State University,Field,Mechanical Engineering,2,1,1
University of Kentucky,Virginia Polytechnic Institute and State University,Field,Mechanical Engineering,2,1,1
University of South Carolina,Virginia Polytechnic Institute and State University,Field,Mechanical Engineering,4,1,3
Washington State University,Virginia Polytechnic Institute and State University,Field,Mechanical Engineering,3,1,1
West Virginia University,Virginia Polytechnic Institute and State University,Field,Mechanical Engineering,2,1,1
Worcester Polytechnic Institute,Worcester Polytechnic Institute,Field,Mechanical Engineering,4,2,2
