InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
Purdue University,"University of Iowa, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Illinois at Chicago,"University of Iowa, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University of Iowa, The","University of Iowa, The",Field,"Exercise Science, Kinesiology, Rehab, Health",17,4,12
University of North Carolina at Chapel Hill,"University of Iowa, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Georgia State University,"University of Kansas, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Illinois at Chicago,"University of Kansas, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University of Kansas, The","University of Kansas, The",Field,"Exercise Science, Kinesiology, Rehab, Health",13,8,5
Indiana University-Purdue University Indianapolis,University of Kentucky,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Kentucky,University of Kentucky,Field,"Exercise Science, Kinesiology, Rehab, Health",28,16,9
University of Kentucky,University of Louisville,Field,"Exercise Science, Kinesiology, Rehab, Health",4,3,1
University of Louisville,University of Louisville,Field,"Exercise Science, Kinesiology, Rehab, Health",6,5,1
American University,"University of Maryland, College Park",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Auburn University,"University of Maryland, College Park",Field,"Exercise Science, Kinesiology, Rehab, Health",4,1,2
East Carolina University,"University of Maryland, College Park",Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,1
Indiana University - Bloomington,"University of Maryland, College Park",Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
"Pennsylvania State University, The","University of Maryland, College Park",Field,"Exercise Science, Kinesiology, Rehab, Health",5,2,3
Ohio University,University of Massachusetts Amherst,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
Oregon State University,University of Massachusetts Amherst,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Purdue University,University of Massachusetts Amherst,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Massachusetts Amherst,University of Massachusetts Amherst,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Massachusetts Lowell,University of Massachusetts Lowell,Field,"Exercise Science, Kinesiology, Rehab, Health",4,2,2
University of Miami,University of Miami,Field,"Exercise Science, Kinesiology, Rehab, Health",6,3,3
American University,University of Michigan,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Iowa State University,University of Michigan,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Oregon State University,University of Michigan,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Michigan,University of Michigan,Field,"Exercise Science, Kinesiology, Rehab, Health",17,8,8
University of North Carolina at Chapel Hill,"University of Minnesota, Twin Cities",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Mississippi State University,"University of Mississippi, The",Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
Texas A&M Corpus Christi,"University of Mississippi, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
East Carolina University,University of Missouri,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Missouri,University of Missouri,Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
"Pennsylvania State University, The",University of Nebraska - Lincoln,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Ohio University,University of Nebraska Medical Center,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University of Nevada, Las Vegas","University of Nevada, Las Vegas",Field,"Exercise Science, Kinesiology, Rehab, Health",4,2,2
University of New Hampshire,University of New Hampshire,Field,"Exercise Science, Kinesiology, Rehab, Health",4,1,2
"University of Montana, Missoula","University of New Mexico, The",Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
"University of New Mexico, The","University of New Mexico, The",Field,"Exercise Science, Kinesiology, Rehab, Health",13,6,7
American University,University of North Carolina at Chapel Hill,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Drexel University,University of North Carolina at Chapel Hill,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
East Carolina University,University of North Carolina at Chapel Hill,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Texas A&M University,University of North Carolina at Chapel Hill,Field,"Exercise Science, Kinesiology, Rehab, Health",4,1,3
University of Georgia,University of North Carolina at Chapel Hill,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University of Iowa, The",University of North Carolina at Chapel Hill,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
University of Michigan,University of North Carolina at Chapel Hill,Field,"Exercise Science, Kinesiology, Rehab, Health",4,3,1
University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,Field,"Exercise Science, Kinesiology, Rehab, Health",25,13,8
University of South Carolina,University of North Carolina at Chapel Hill,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,1
"University of Texas Health Science Center at Houston, The",University of North Carolina at Chapel Hill,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Wisconsin - Madison,University of North Carolina at Chapel Hill,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
East Carolina University,"University of North Carolina at Greensboro, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University of North Dakota, The","University of North Dakota, The",Field,"Exercise Science, Kinesiology, Rehab, Health",16,10,5
Southern Illinois University Carbondale,University of Northern Colorado,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University of New Mexico, The",University of Northern Colorado,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Northern Colorado,University of Northern Colorado,Field,"Exercise Science, Kinesiology, Rehab, Health",6,3,3
University of North Carolina at Chapel Hill,University of Oklahoma,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
University of Oklahoma,University of Oklahoma,Field,"Exercise Science, Kinesiology, Rehab, Health",7,5,2
"University of Nevada, Las Vegas",University of Oregon,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Northern Illinois University,University of Pittsburgh,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
Temple University,University of Pittsburgh,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Texas A&M University,University of Pittsburgh,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Illinois at Urbana-Champaign,University of Pittsburgh,Field,"Exercise Science, Kinesiology, Rehab, Health",4,2,1
University of Kentucky,University of Pittsburgh,Field,"Exercise Science, Kinesiology, Rehab, Health",4,1,3
University of North Carolina at Chapel Hill,University of Pittsburgh,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Pittsburgh,University of Pittsburgh,Field,"Exercise Science, Kinesiology, Rehab, Health",28,12,13
"University of Utah, The",University of Pittsburgh,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
West Virginia University,University of Pittsburgh,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
Arizona State University,University of South Carolina,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Purdue University,University of South Carolina,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Texas A&M University,University of South Carolina,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Arkansas,University of South Carolina,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Illinois at Urbana-Champaign,University of South Carolina,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Louisville,University of South Carolina,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
